01/1990,02/1990,03/1990,04/1990,05/1990,06/1990,07/1990,08/1990,09/1990,10/1990,11/1990,12/1990,01/1991,02/1991,03/1991,04/1991,05/1991,06/1991,07/1991,08/1991,09/1991,10/1991,11/1991,12/1991,01/1992,02/1992,03/1992,04/1992,05/1992,06/1992,07/1992,08/1992,09/1992,10/1992,11/1992,12/1992,01/1993,02/1993,03/1993,04/1993,05/1993,06/1993,07/1993,08/1993,09/1993,10/1993,11/1993,12/1993,01/1994,02/1994,03/1994,04/1994,05/1994,06/1994,07/1994,08/1994,09/1994,10/1994,11/1994,12/1994,01/1995,02/1995,03/1995,04/1995,05/1995,06/1995,07/1995,08/1995,09/1995,10/1995,11/1995,12/1995,01/1996,02/1996,03/1996,04/1996,05/1996,06/1996,07/1996,08/1996,09/1996,10/1996,11/1996,12/1996,01/1997,02/1997,03/1997,04/1997,05/1997,06/1997,07/1997,08/1997,09/1997,10/1997,11/1997,12/1997,01/1998,02/1998,03/1998,04/1998,05/1998,06/1998,07/1998,08/1998,09/1998,10/1998,11/1998,12/1998,01/1999,02/1999,03/1999,04/1999,05/1999,06/1999,07/1999,08/1999,09/1999,10/1999,11/1999,12/1999,01/2000,02/2000,03/2000,04/2000,05/2000,06/2000,07/2000,08/2000,09/2000,10/2000,11/2000,12/2000,01/2001,02/2001,03/2001,04/2001,05/2001,06/2001,07/2001,08/2001,09/2001,10/2001,11/2001,12/2001,01/2002,02/2002,03/2002,04/2002,05/2002,06/2002,07/2002,08/2002,09/2002,10/2002,11/2002,12/2002,01/2003,02/2003,03/2003,04/2003,05/2003,06/2003,07/2003,08/2003,09/2003,10/2003,11/2003,12/2003,01/2004,02/2004,03/2004,04/2004,05/2004,06/2004,07/2004,08/2004,09/2004,10/2004,11/2004,12/2004,01/2005,02/2005,03/2005,04/2005,05/2005,06/2005,07/2005,08/2005,09/2005,10/2005,11/2005,12/2005,01/2006,02/2006,03/2006,04/2006,05/2006,06/2006,07/2006,08/2006,09/2006,10/2006,11/2006,12/2006,01/2007,02/2007,03/2007,04/2007,05/2007,06/2007,07/2007,08/2007,09/2007,10/2007,11/2007,12/2007,01/2008,02/2008,03/2008,04/2008,05/2008,06/2008,07/2008,08/2008,09/2008,10/2008,11/2008,12/2008,01/2009,02/2009,03/2009,04/2009,05/2009,06/2009,07/2009,08/2009,09/2009,10/2009,11/2009,12/2009,01/2010,02/2010,03/2010,04/2010,05/2010,06/2010,07/2010,08/2010,09/2010,10/2010,11/2010,12/2010,01/2011,02/2011,03/2011,04/2011,05/2011,06/2011,07/2011,08/2011,09/2011,10/2011,11/2011,12/2011,01/2012,02/2012,03/2012,04/2012,05/2012,06/2012,07/2012,08/2012,09/2012,10/2012,11/2012,12/2012,01/2013,02/2013,03/2013,04/2013,05/2013,06/2013,07/2013,08/2013,09/2013,10/2013,11/2013,12/2013,01/2014,02/2014,03/2014,04/2014,05/2014,06/2014,07/2014,08/2014,09/2014,10/2014,11/2014,12/2014,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,06/2018,07/2018,08/2018,09/2018,10/2018,11/2018,12/2018
S319,S319,S313,S485,S398,S948,S1000,S638,S1175,S1187,S1171,S961,S943,S943,S1077,S324,S192,S510,S510,S1175,S1175,S1210,S1210,S132,S1057,S731,S313,S1212,S510,S510,S132,S485,S948,S888,S44,S1171,S202,S202,S202,S206,S206,S206,S62,S510,S1171,S61,S1296,S340,S1049,S1077,S1077,S192,S660,S202,S1129,S16,S16,S948,S398,S398,S512,S660,S44,S16,S1210,S948,S75,S323,S1251,S510,S1296,S1105,S251,S1197,S861,S1251,S632,S97,S448,S260,S1238,S1191,S1049,S1251,S1039,S1258,S1258,S1049,S1049,S129,S511,S642,S906,S723,S925,S237,S697,S933,S933,S606,S959,S1125,S723,S194,S144,S144,S144,S1027,S22,S329,S417,S1070,S105,S251,S673,S159,S159,S1070,S1053,S360,S569,S569,S569,S263,S972,S972,S1292,S361,S513,S194,S495,S495,S855,S855,S311,S614,S614,S614,S692,S1008,S81,S464,S603,S931,S677,S677,S1241,S1241,S1241,S513,S815,S590,S241,S241,S241,S241,S876,S876,S151,S572,S572,S572,S1292,S1292,S494,S353,S423,S1374,S241,S241,S364,S572,S677,S677,S224,S423,S677,S469,S469,S1241,S1337,S469,S1241,S104,S1332,S311,S354,S815,S1045,S614,S1292,S494,S223,S800,S1045,S1045,S896,S896,S643,S375,S375,S648,S648,S925,S343,S288,S1271,S375,S375,S652,S1348,S365,S263,S1271,S199,S283,S965,S840,S690,S199,S375,S652,S343,S840,S652,S177,S75,S106,S595,S1365,S106,S377,S377,S129,S375,S177,S377,S1259,S123,S759,S1029,S1145,S1329,S759,S759,S595,S1029,S1259,S695,S695,S895,S895,S1145,S1259,S894,S190,S190,S1092,S129,S895,S939,S331,S1027,S602,S123,S1375,S1228,S1228,S1228,S602,S1259,S939,S602,S862,S862,S592,S123,S1375,S331,S1027,S1027,S1357,S1145,S320,S1375,S939,S190,S1139,S283,S595,S189,S189,S189,S320,S199,S1207,S1207,S504,S1029,S504,S816,S960,S919,S1207,S1207,S1207,S807,S866,S199,S696,S696,S820,S1336,S393,S696,S595,S575,S696,S124,S508,S252,S283,S283,S199,S583,S1317,S821,S252,S252,S252,S1062,S124,S751,S821,S252,S821,S1145,S1145,S1145,S1062,S330,S508,S316,S316,S419,S486,S98,S771
S660,S660,S319,S132,S948,S485,S281,S62,S510,S44,S1187,S1171,S1077,S1077,S1251,S171,S523,S1212,S1212,S510,S510,S340,S340,S1210,S938,S638,S319,S313,S1212,S1212,S1210,S132,S485,S731,S1175,S1187,S961,S961,S961,S398,S398,S398,S973,S1212,S1187,S202,S1275,S1296,S323,S129,S129,S523,S194,S961,S340,S448,S448,S485,S948,S948,S530,S194,S1175,S448,S16,S485,S768,S1238,S1049,S1212,S1275,S551,S1152,S251,S1197,S1049,S1077,S632,S261,S860,S1146,S323,S377,S1049,S1108,S133,S133,S377,S377,S1251,S203,S71,S606,S530,S1105,S71,S326,S1102,S1027,S1038,S406,S959,S530,S424,S1027,S1027,S1027,S1092,S452,S1285,S727,S815,S1332,S925,S159,S1236,S1236,S815,S1337,S664,S360,S360,S360,S132,S944,S944,S1140,S513,S1234,S424,S1004,S1004,S311,S311,S1332,S855,S855,S855,S315,S80,S1026,S580,S353,S800,S572,S572,S469,S469,S469,S723,S1318,S423,S364,S364,S364,S364,S264,S264,S825,S241,S241,S241,S1140,S1140,S165,S477,S1022,S931,S364,S364,S1374,S241,S572,S572,S1070,S1022,S572,S1053,S1053,S469,S677,S1045,S469,S1241,S104,S1332,S636,S1318,S1053,S855,S1140,S165,S423,S565,S896,S896,S677,S677,S840,S1367,S1367,S375,S375,S648,S944,S503,S643,S199,S199,S375,S209,S495,S132,S643,S1367,S375,S343,S263,S1271,S1367,S199,S283,S252,S263,S283,S919,S768,S1314,S648,S251,S189,S106,S106,S320,S199,S919,S106,S129,S217,S1329,S251,S1176,S123,S1329,S1329,S648,S251,S129,S759,S759,S695,S695,S1176,S129,S1375,S894,S894,S190,S320,S695,S1092,S939,S331,S862,S1259,S1139,S28,S28,S28,S862,S320,S190,S862,S592,S592,S1357,S1259,S1139,S939,S331,S331,S1027,S75,S189,S1139,S190,S1139,S895,S199,S820,S712,S712,S712,S189,S350,S919,S919,S1029,S1207,S1029,S316,S965,S595,S919,S919,S919,S124,S252,S350,S283,S283,S696,S978,S675,S283,S575,S696,S283,S393,S751,S821,S199,S199,S350,S807,S552,S419,S821,S821,S821,S365,S393,S583,S419,S821,S419,S504,S504,S504,S365,S1062,S1021,S552,S552,S316,S522,S899,S291
S194,S194,S660,S1210,S485,S132,S324,S973,S1212,S1175,S44,S1187,S1251,S1251,S1049,S664,S1055,S313,S313,S1212,S1212,S1296,S1296,S340,S414,S62,S660,S319,S313,S313,S16,S1210,S132,S638,S510,S44,S1171,S1171,S1171,S948,S948,S948,S710,S313,S44,S961,S61,S1275,S768,S1049,S1049,S1055,S178,S1171,S1296,S1129,S1129,S263,S485,S485,S165,S275,S510,S1129,S448,S263,S861,S75,S377,S261,S61,S260,S715,S1152,S251,S377,S129,S1077,S194,S206,S75,S1238,S1191,S377,S806,S1328,S1328,S1191,S1191,S1049,S1092,S1027,S1038,S1292,S263,S1027,S642,S1027,S1092,S774,S111,S406,S165,S569,S1092,S1092,S1092,S129,S53,S22,S235,S1318,S104,S1105,S1236,S1032,S1032,S1318,S677,S1272,S1160,S1160,S1160,S288,S261,S261,S614,S1234,S723,S495,S569,S569,S1332,S1332,S104,S311,S311,S311,S1380,S388,S891,S979,S477,S565,S241,S241,S1045,S1045,S1045,S530,S346,S1022,S1374,S1374,S1374,S1374,S1228,S1228,S876,S364,S364,S364,S614,S614,S1292,S224,S603,S800,S1374,S1374,S931,S364,S241,S241,S815,S603,S241,S896,S896,S1053,S572,S1053,S1045,S469,S1241,S104,S645,S346,S896,S311,S614,S1292,S1022,S590,S677,S677,S572,S572,S263,S690,S690,S1367,S199,S375,S363,S972,S840,S1367,S1367,S199,S569,S867,S288,S840,S690,S199,S252,S132,S765,S690,S1367,S375,S944,S132,S375,S925,S504,S1145,S820,S1207,S1314,S189,S189,S377,S1367,S925,S189,S320,S1259,S123,S1207,S75,S217,S123,S123,S820,S1207,S320,S1329,S1329,S759,S759,S75,S320,S1076,S1375,S1375,S894,S377,S759,S190,S1092,S939,S592,S320,S895,S602,S602,S602,S592,S712,S1375,S592,S1357,S1357,S1027,S320,S895,S190,S939,S939,S331,S504,S712,S895,S1139,S895,S759,S350,S696,S1145,S1145,S1145,S712,S690,S595,S595,S1207,S919,S1207,S1317,S252,S820,S595,S595,S595,S393,S821,S765,S199,S199,S283,S486,S220,S199,S820,S283,S199,S675,S583,S419,S350,S350,S866,S124,S508,S316,S419,S419,S419,S98,S330,S807,S316,S419,S316,S1207,S1207,S1207,S98,S365,S751,S508,S508,S552,S1310,S536,S1357
S178,S178,S194,S448,S132,S1210,S171,S54,S313,S510,S1175,S44,S1049,S1049,S323,S735,S360,S319,S319,S313,S313,S1275,S1275,S1296,S1291,S973,S194,S660,S319,S319,S340,S16,S1210,S62,S1212,S1175,S1187,S1187,S1187,S485,S485,S485,S54,S319,S1175,S1171,S202,S61,S251,S323,S323,S360,S888,S1187,S1275,S340,S340,S132,S263,S263,S1292,S888,S261,S1067,S1129,S6,S251,S768,S1191,S194,S202,S860,S925,S715,S1152,S1191,S1251,S129,S569,S398,S768,S1146,S323,S1191,S468,S396,S396,S323,S323,S377,S921,S511,S774,S855,S972,S511,S237,S1092,S129,S65,S1324,S111,S1292,S360,S129,S129,S129,S106,S930,S452,S226,S570,S1337,S263,S1032,S151,S151,S570,S572,S373,S664,S664,S664,S972,S194,S194,S855,S723,S530,S1004,S360,S360,S104,S104,S1241,S1332,S1332,S1332,S554,S532,S1304,S354,S224,S590,S364,S364,S1053,S1053,S1053,S494,S570,S603,S931,S931,S931,S931,S377,S377,S264,S1374,S1374,S1374,S855,S855,S1140,S1070,S353,S565,S931,S931,S800,S1374,S364,S364,S1318,S353,S364,S1337,S1337,S896,S241,S896,S1053,S1045,S469,S1241,S1382,S570,S1337,S1332,S855,S1140,S603,S223,S572,S572,S241,S241,S132,S1271,S1271,S690,S1367,S199,S816,S965,S263,S690,S690,S1367,S360,S1004,S503,S263,S1271,S1367,S944,S960,S643,S1271,S690,S199,S816,S960,S199,S595,S251,S1176,S1105,S177,S1145,S1314,S1314,S106,S1282,S595,S1314,S377,S129,S217,S177,S768,S1259,S217,S217,S1105,S177,S377,S123,S123,S1329,S1329,S768,S377,S1139,S1076,S1076,S1375,S106,S1329,S894,S190,S1092,S1357,S377,S759,S862,S862,S862,S1357,S1145,S1139,S1357,S1027,S1027,S331,S189,S759,S1375,S190,S190,S939,S1029,S1145,S759,S895,S759,S123,S690,S283,S75,S75,S75,S1145,S765,S820,S820,S919,S595,S919,S552,S821,S696,S820,S820,S820,S675,S816,S866,S350,S350,S199,S1160,S1205,S350,S696,S199,S350,S220,S807,S316,S866,S866,S252,S393,S751,S1317,S316,S316,S316,S33,S1062,S124,S552,S316,S552,S919,S919,S919,S33,S98,S583,S1021,S1021,S508,S1042,S613,S601
S888,S888,S178,S340,S1210,S448,S735,S569,S319,S1212,S510,S1175,S323,S323,S768,S478,S993,S194,S194,S319,S319,S61,S61,S1275,S647,S710,S178,S194,S660,S660,S1296,S340,S16,S973,S313,S510,S44,S44,S44,S263,S263,S263,S569,S660,S510,S1187,S961,S202,S1152,S768,S768,S993,S731,S44,S61,S1296,S1296,S1210,S132,S132,S855,S278,S313,S340,S1067,S1210,S1152,S861,S323,S569,S961,S206,S34,S925,S715,S323,S1049,S1251,S360,S948,S861,S75,S1238,S323,S441,S284,S284,S1238,S1238,S1191,S779,S203,S65,S105,S261,S203,S1027,S129,S377,S933,S1127,S1324,S614,S664,S377,S106,S106,S75,S589,S53,S329,S580,S677,S972,S151,S1378,S1378,S464,S241,S1333,S1272,S1272,S1272,S944,S424,S424,S1332,S530,S165,S569,S1160,S1160,S1241,S1241,S469,S104,S104,S104,S707,S579,S1072,S645,S1070,S423,S1374,S1374,S1337,S1337,S1337,S1292,S464,S353,S800,S800,S800,S800,S504,S504,S1228,S931,S931,S931,S311,S311,S614,S815,S477,S590,S800,S800,S565,S931,S1374,S1374,S346,S477,S1374,S677,S677,S1337,S364,S1337,S896,S1053,S1045,S469,S96,S464,S677,S104,S311,S614,S353,S423,S241,S241,S131,S131,S288,S643,S643,S1271,S690,S1367,S160,S343,S132,S1271,S1271,S690,S304,S1348,S972,S132,S765,S690,S363,S288,S840,S765,S1271,S1367,S160,S288,S1367,S648,S1207,S75,S652,S919,S1176,S1145,S1145,S189,S690,S648,S1145,S106,S320,S1259,S919,S504,S129,S1259,S1259,S652,S919,S106,S217,S217,S123,S123,S504,S189,S1138,S1139,S1139,S1076,S189,S123,S1375,S894,S190,S1027,S189,S123,S592,S592,S592,S1027,S75,S895,S1027,S331,S331,S939,S712,S123,S1139,S1375,S1375,S190,S1207,S75,S123,S759,S123,S1259,S765,S199,S504,S504,S504,S75,S866,S696,S696,S595,S820,S595,S508,S816,S283,S696,S696,S696,S220,S419,S252,S765,S765,S350,S1078,S1331,S765,S283,S350,S866,S1331,S124,S1317,S252,S252,S821,S220,S583,S552,S1317,S1317,S1317,S899,S365,S393,S508,S552,S508,S595,S595,S595,S899,S33,S807,S751,S751,S1021,S755,S1336,S801
S731,S731,S888,S1296,S448,S340,S478,S192,S194,S313,S1212,S510,S768,S768,S251,S1272,S1057,S178,S178,S194,S194,S202,S202,S61,S493,S54,S888,S178,S194,S194,S1275,S1296,S340,S710,S319,S1212,S1175,S1175,S1175,S6,S6,S6,S192,S194,S1212,S44,S1171,S961,S34,S251,S251,S1057,S638,S1175,S202,S1275,S1275,S448,S1210,S1210,S105,S731,S319,S1296,S340,S16,S715,S251,S1238,S360,S1171,S398,S1105,S34,S925,S1238,S377,S1049,S664,S485,S1197,S768,S1146,S1238,S474,S739,S739,S1146,S1146,S323,S656,S1092,S326,S1332,S194,S1092,S1092,S377,S75,S1027,S906,S1127,S855,S1272,S106,S75,S75,S768,S1180,S930,S1285,S354,S572,S261,S1378,S876,S876,S580,S364,S175,S373,S373,S373,S261,S569,S569,S104,S165,S1292,S360,S664,S664,S469,S469,S1053,S1241,S1241,S1241,S113,S1226,S646,S96,S815,S603,S931,S931,S677,S677,S677,S1140,S580,S477,S565,S565,S565,S565,S251,S251,S377,S800,S800,S800,S1332,S1332,S855,S1318,S224,S223,S565,S565,S590,S800,S931,S931,S570,S224,S931,S572,S572,S677,S1374,S677,S1337,S896,S1053,S1045,S187,S580,S572,S1241,S1332,S855,S477,S1022,S131,S131,S364,S364,S503,S840,S840,S643,S1271,S690,S316,S944,S288,S643,S643,S1271,S269,S209,S965,S288,S840,S1271,S816,S503,S263,S643,S765,S690,S316,S503,S690,S820,S177,S768,S283,S925,S75,S1176,S1176,S1314,S1271,S820,S1176,S189,S377,S129,S925,S1365,S320,S129,S129,S283,S925,S189,S1259,S1259,S217,S217,S1365,S1314,S895,S1138,S1138,S1139,S1199,S217,S1076,S1375,S894,S331,S712,S1259,S1357,S1357,S1357,S331,S504,S759,S331,S939,S939,S190,S1145,S1259,S895,S1139,S1139,S1375,S919,S504,S1259,S123,S1259,S320,S866,S350,S1029,S1029,S1029,S504,S960,S283,S283,S820,S696,S820,S751,S316,S199,S283,S283,S283,S1205,S316,S821,S866,S866,S765,S280,S330,S866,S199,S866,S252,S330,S393,S552,S821,S821,S419,S1331,S807,S508,S552,S552,S552,S536,S98,S330,S751,S508,S751,S575,S575,S575,S536,S899,S393,S583,S583,S751,S1078,S1345,S365
S638,S638,S731,S1275,S340,S1296,S924,S523,S178,S319,S313,S1212,S251,S251,S1152,S373,S938,S888,S888,S178,S178,S961,S961,S202,S624,S569,S731,S888,S178,S178,S61,S1275,S1296,S54,S660,S313,S510,S510,S510,S132,S132,S132,S523,S178,S313,S1175,S1187,S1171,S1105,S1152,S1152,S938,S62,S510,S961,S61,S61,S1129,S448,S448,S1332,S638,S660,S1275,S1296,S448,S925,S1152,S75,S664,S1187,S948,S551,S1105,S34,S1146,S1191,S377,S1272,S263,S251,S861,S75,S1146,S236,S1039,S1039,S75,S75,S1238,S943,S921,S642,S104,S424,S129,S129,S75,S251,S1092,S1027,S1027,S105,S373,S75,S768,S768,S251,S1165,S589,S22,S645,S241,S194,S876,S144,S144,S645,S931,S691,S1333,S1333,S1333,S194,S360,S360,S1241,S1292,S1140,S1160,S373,S373,S1053,S1053,S1337,S469,S469,S469,S242,S433,S736,S187,S1318,S353,S800,S800,S572,S572,S572,S614,S979,S224,S590,S590,S590,S590,S1367,S1367,S504,S565,S565,S565,S104,S104,S311,S346,S1070,S423,S590,S590,S423,S565,S800,S800,S464,S1070,S800,S241,S241,S572,S931,S572,S677,S1337,S896,S1053,S874,S981,S241,S469,S104,S311,S224,S603,S364,S364,S1374,S1374,S972,S263,S263,S840,S643,S1271,S1151,S363,S503,S840,S840,S643,S356,S569,S343,S503,S263,S765,S160,S972,S132,S840,S643,S1271,S1317,S972,S1271,S1105,S919,S504,S375,S595,S768,S75,S75,S1176,S765,S1105,S75,S1314,S106,S320,S595,S1029,S377,S320,S320,S375,S595,S1314,S129,S129,S1259,S1259,S1029,S1145,S695,S895,S895,S1138,S712,S1259,S1139,S1076,S1375,S939,S1145,S320,S1027,S1027,S1027,S939,S1029,S123,S939,S190,S190,S1375,S75,S320,S759,S895,S895,S1139,S595,S1029,S320,S1259,S320,S189,S960,S690,S1207,S1207,S1207,S1029,S965,S199,S199,S696,S283,S696,S583,S1317,S350,S199,S199,S199,S1331,S1317,S816,S252,S252,S866,S1244,S365,S252,S350,S252,S821,S365,S675,S508,S419,S419,S316,S330,S124,S751,S508,S508,S508,S613,S33,S1062,S807,S751,S807,S696,S696,S696,S613,S536,S330,S807,S807,S583,S1244,S486,S31
S62,S62,S638,S961,S1296,S1275,S1272,S360,S888,S194,S319,S313,S1152,S1152,S925,S1333,S414,S731,S731,S888,S888,S1171,S1171,S961,S627,S192,S638,S731,S888,S888,S202,S61,S1275,S569,S194,S319,S313,S313,S313,S1210,S1210,S1210,S1055,S888,S319,S510,S44,S1187,S260,S34,S34,S414,S59,S1212,S1171,S202,S202,S340,S1129,S1129,S1337,S62,S194,S61,S1275,S1129,S1105,S715,S768,S1272,S44,S485,S860,S551,S1105,S75,S323,S1191,S373,S6,S1152,S1197,S768,S75,S417,S1108,S1108,S768,S768,S1146,S97,S779,S1027,S1337,S569,S377,S377,S251,S925,S129,S1092,S1092,S1332,S1333,S768,S251,S251,S925,S982,S1180,S452,S874,S364,S424,S144,S1092,S1092,S1026,S800,S947,S175,S175,S175,S424,S1160,S1160,S1053,S1140,S614,S664,S175,S175,S1337,S1337,S677,S1053,S1053,S1053,S1341,S72,S607,S874,S346,S477,S565,S565,S241,S241,S241,S855,S354,S1070,S423,S423,S423,S223,S690,S690,S251,S590,S590,S590,S1241,S1241,S1332,S570,S815,S1022,S223,S223,S603,S590,S565,S565,S580,S815,S565,S364,S364,S241,S800,S241,S572,S677,S1337,S896,S81,S856,S364,S1053,S1241,S1332,S1070,S353,S1374,S1374,S931,S931,S965,S132,S132,S263,S840,S643,S124,S816,S972,S263,S263,S840,S878,S360,S252,S972,S132,S840,S316,S965,S960,S263,S840,S765,S508,S965,S765,S283,S925,S1365,S199,S648,S504,S768,S768,S75,S643,S652,S768,S1145,S189,S377,S648,S251,S106,S377,S377,S1367,S648,S1145,S320,S320,S129,S129,S251,S1176,S759,S695,S695,S895,S1314,S129,S1138,S1139,S1076,S1092,S75,S377,S331,S331,S331,S190,S1207,S1259,S190,S1375,S1375,S1139,S504,S189,S123,S759,S759,S895,S820,S1207,S189,S320,S189,S712,S965,S765,S919,S919,S919,S1207,S252,S350,S350,S283,S199,S283,S807,S552,S690,S350,S350,S350,S330,S552,S419,S821,S821,S252,S700,S98,S821,S866,S821,S419,S98,S220,S751,S316,S316,S1317,S1062,S393,S583,S751,S751,S751,S1336,S899,S365,S124,S807,S124,S283,S283,S283,S1336,S613,S1062,S393,S393,S807,S700,S522,S293
S973,S973,S62,S1171,S1275,S961,S1353,S993,S731,S178,S194,S319,S925,S925,S34,S691,S1291,S638,S638,S731,S731,S1187,S1187,S1171,S1360,S523,S62,S638,S731,S731,S961,S202,S61,S192,S178,S660,S319,S319,S319,S448,S448,S448,S360,S731,S660,S1212,S1175,S44,S206,S1105,S1105,S647,S973,S313,S1187,S961,S961,S1296,S340,S340,S677,S59,S178,S202,S61,S1067,S260,S925,S861,S373,S1175,S263,S206,S860,S551,S768,S1238,S323,S1333,S1210,S715,S251,S861,S768,S727,S806,S806,S861,S861,S75,S632,S656,S511,S677,S360,S75,S75,S925,S1105,S377,S129,S129,S104,S175,S251,S925,S925,S1105,S1059,S1165,S53,S891,S1374,S569,S1092,S129,S129,S891,S590,S361,S691,S691,S691,S569,S664,S664,S1337,S614,S855,S373,S691,S691,S677,S677,S572,S1337,S1337,S1337,S653,S87,S101,S81,S570,S224,S590,S590,S364,S364,S364,S311,S645,S815,S1022,S1022,S1022,S423,S263,S263,S1367,S223,S223,S223,S469,S469,S104,S464,S1318,S603,S423,S423,S353,S223,S590,S590,S981,S1318,S590,S1374,S1374,S364,S565,S364,S241,S572,S677,S1337,S1026,S979,S1374,S896,S469,S104,S815,S477,S931,S931,S800,S800,S343,S288,S288,S132,S263,S840,S261,S160,S965,S132,S132,S263,S1095,S304,S944,S965,S288,S263,S1317,S343,S288,S132,S263,S643,S1151,S343,S643,S375,S595,S251,S1367,S820,S1365,S504,S504,S768,S840,S283,S504,S1176,S1314,S106,S820,S1207,S189,S106,S106,S1282,S820,S1176,S377,S377,S320,S320,S1207,S75,S1329,S759,S759,S695,S1145,S320,S895,S1138,S1139,S190,S504,S189,S939,S939,S939,S1375,S919,S320,S1375,S1139,S1139,S895,S1029,S712,S1259,S123,S123,S759,S696,S919,S712,S189,S712,S1145,S252,S866,S595,S595,S595,S919,S821,S690,S690,S199,S350,S199,S124,S508,S765,S690,S690,S690,S365,S508,S316,S816,S816,S821,S573,S33,S419,S252,S419,S316,S33,S1331,S583,S1317,S1317,S552,S365,S220,S807,S583,S583,S583,S978,S536,S98,S393,S124,S393,S199,S199,S199,S486,S1336,S365,S330,S330,S393,S573,S1310,S732
S710,S710,S973,S1187,S961,S1171,S373,S1057,S638,S888,S888,S194,S34,S34,S1105,S512,S647,S62,S62,S638,S638,S44,S44,S1187,S157,S1055,S973,S62,S638,S638,S1171,S961,S202,S523,S888,S194,S194,S194,S194,S1129,S1129,S1129,S993,S638,S194,S313,S510,S1175,S948,S260,S260,S493,S710,S319,S44,S1171,S1171,S1275,S1296,S1296,S572,S973,S275,S961,S202,S340,S206,S1105,S251,S1333,S510,S6,S398,S206,S860,S861,S1146,S1238,S691,S16,S925,S1152,S1197,S861,S1247,S441,S441,S1197,S1197,S768,S1077,S943,S203,S572,S664,S768,S251,S1105,S263,S75,S377,S377,S1337,S691,S925,S1105,S1105,S263,S1281,S982,S930,S736,S800,S360,S129,S377,S377,S1304,S423,S513,S947,S947,S947,S360,S1272,S1272,S677,S855,S1332,S175,S947,S947,S572,S572,S241,S677,S677,S677,S1013,S310,S1008,S1026,S464,S1070,S423,S423,S1374,S1374,S1374,S1332,S96,S1318,S603,S603,S603,S1022,S972,S972,S690,S423,S423,S423,S1045,S1045,S1241,S580,S346,S353,S1022,S1022,S477,S423,S223,S223,S856,S346,S223,S931,S931,S1374,S590,S1374,S364,S241,S572,S677,S891,S354,S931,S677,S1053,S1241,S1318,S224,S800,S800,S565,S565,S944,S503,S503,S288,S132,S263,S675,S316,S343,S503,S503,S132,S810,S269,S363,S343,S503,S288,S508,S252,S503,S960,S132,S840,S124,S252,S840,S199,S648,S1207,S1282,S1105,S251,S1365,S1365,S504,S263,S375,S1365,S75,S1145,S189,S1105,S177,S1314,S189,S189,S690,S1105,S75,S106,S106,S377,S377,S177,S768,S123,S1329,S1329,S759,S1176,S377,S695,S895,S1138,S894,S1029,S712,S190,S190,S190,S1139,S595,S712,S1139,S895,S895,S759,S1207,S1145,S320,S1259,S1259,S123,S283,S595,S1145,S712,S1145,S75,S821,S960,S820,S820,S820,S595,S816,S765,S765,S350,S690,S350,S393,S751,S866,S866,S866,S866,S98,S751,S1317,S419,S419,S419,S509,S899,S316,S821,S316,S1317,S899,S330,S807,S552,S552,S508,S98,S1331,S124,S807,S807,S807,S486,S613,S33,S330,S393,S330,S350,S350,S350,S522,S486,S98,S1062,S1062,S330,S996,S1042,S805
